cellnumber,    x-coordinate,    y-coordinate,        pressure,         density,  axial-velocity, radial-velocity,    total-energy
        14, 7.860000134E-01, 0.000000000E+00, 6.811903446E+04, 8.198050766E-01, 1.455167219E+02, 3.136425612E-01, 2.188372565E+05
        15, 7.820000052E-01, 0.000000000E+00, 6.802864942E+04, 8.190192181E-01, 1.462528795E+02, 3.233062243E-01, 2.188678866E+05
        16, 7.779999971E-01, 0.000000000E+00, 6.793455653E+04, 8.182006651E-01, 1.470157058E+02, 3.334637946E-01, 2.188997894E+05
        17, 7.739999890E-01, 0.000000000E+00, 6.783652889E+04, 8.173474313E-01, 1.478067701E+02, 3.440817273E-01, 2.189330486E+05
        18, 7.699999809E-01, 0.000000000E+00, 6.773433836E+04, 8.164575103E-01, 1.486276045E+02, 3.551422118E-01, 2.189677481E+05
        19, 7.660000324E-01, 0.000000000E+00, 6.762775065E+04, 8.155288280E-01, 1.494797296E+02, 3.666805662E-01, 2.190039737E+05
        20, 7.620000243E-01, 0.000000000E+00, 6.751654612E+04, 8.145594405E-01, 1.503645325E+02, 3.784265442E-01, 2.190418077E+05
        21, 7.580000162E-01, 0.000000000E+00, 6.740048817E+04, 8.135472133E-01, 1.512834062E+02, 3.904989790E-01, 2.190813349E+05
        22, 7.540000081E-01, 0.000000000E+00, 6.727934379E+04, 8.124900748E-01, 1.522377660E+02, 4.028685936E-01, 2.191226436E+05
        23, 7.500000000E-01, 0.000000000E+00, 6.715287901E+04, 8.113859419E-01, 1.532290018E+02, 4.154989445E-01, 2.191658234E+05
        24, 7.459999919E-01, 0.000000000E+00, 6.702086069E+04, 8.102327350E-01, 1.542584619E+02, 4.283469109E-01, 2.192109651E+05
        25, 7.419999838E-01, 0.000000000E+00, 6.688305854E+04, 8.090283952E-01, 1.553274375E+02, 4.413630739E-01, 2.192581594E+05
        26, 7.379999757E-01, 0.000000000E+00, 6.673924662E+04, 8.077708961E-01, 1.564371485E+02, 4.544938957E-01, 2.193074968E+05
        27, 7.340000272E-01, 0.000000000E+00, 6.658920260E+04, 8.064582320E-01, 1.575887401E+02, 4.676875293E-01, 2.193590677E+05
        28, 7.300000191E-01, 0.000000000E+00, 6.643270314E+04, 8.050883703E-01, 1.587833018E+02, 4.809016150E-01, 2.194129624E+05
        29, 7.260000110E-01, 0.000000000E+00, 6.626952058E+04, 8.036592214E-01, 1.600218928E+02, 4.941009102E-01, 2.194692734E+05
        30, 7.220000029E-01, 0.000000000E+00, 6.609942959E+04, 8.021687124E-01, 1.613055288E+02, 5.072402007E-01, 2.195280939E+05
        31, 7.179999948E-01, 0.000000000E+00, 6.592220538E+04, 8.006147620E-01, 1.626351755E+02, 5.202720131E-01, 2.195895183E+05
        32, 7.139999866E-01, 0.000000000E+00, 6.573762930E+04, 7.989953382E-01, 1.640117283E+02, 5.331312466E-01, 2.196536408E+05
        33, 7.099999785E-01, 0.000000000E+00, 6.554552055E+04, 7.973087810E-01, 1.654358790E+02, 5.456883303E-01, 2.197205491E+05
        34, 7.060000300E-01, 0.000000000E+00, 6.534579795E+04, 7.955544087E-01, 1.669078029E+02, 5.577140192E-01, 2.197903097E+05
        35, 7.020000219E-01, 0.000000000E+00, 6.513901736E+04, 7.937380466E-01, 1.684249752E+02, 5.686563803E-01, 2.198628613E+05
        36, 6.980000138E-01, 0.000000000E+00, 6.492685485E+04, 7.918778446E-01, 1.699820392E+02, 5.776040948E-01, 2.199380028E+05
        37, 6.940000057E-01, 0.000000000E+00, 6.470863691E+04, 7.899673029E-01, 1.715821812E+02, 5.867625716E-01, 2.200159436E+05
        38, 6.899999976E-01, 0.000000000E+00, 6.448324690E+04, 7.879945318E-01, 1.732286131E+02, 5.959270617E-01, 2.200969014E+05
        39, 6.859999895E-01, 0.000000000E+00, 6.425048306E+04, 7.859563833E-01, 1.749194547E+02, 6.041486827E-01, 2.201808474E+05
        40, 6.819999814E-01, 0.000000000E+00, 6.401052373E+04, 7.838544512E-01, 1.766530903E+02, 6.111731430E-01, 2.202677643E+05
        41, 6.780000329E-01, 0.000000000E+00, 6.376364157E+04, 7.816911130E-01, 1.784271842E+02, 6.167835253E-01, 2.203575968E+05
        42, 6.740000248E-01, 0.000000000E+00, 6.351020577E+04, 7.794695670E-01, 1.802387173E+02, 6.207917171E-01, 2.204502511E+05
        43, 6.700000167E-01, 0.000000000E+00, 6.325067825E+04, 7.771937979E-01, 1.820840294E+02, 6.230521500E-01, 2.205455950E+05
        44, 6.660000086E-01, 0.000000000E+00, 6.298558763E+04, 7.748683175E-01, 1.839589559E+02, 6.235178284E-01, 2.206434633E+05
        45, 6.620000005E-01, 0.000000000E+00, 6.271543138E+04, 7.724971901E-01, 1.858592952E+02, 6.224013497E-01, 2.207436810E+05
        46, 6.579999924E-01, 0.000000000E+00, 6.244039440E+04, 7.700812493E-01, 1.877821673E+02, 6.205556807E-01, 2.208461352E+05
        47, 6.539999843E-01, 0.000000000E+00, 6.215969880E+04, 7.676117442E-01, 1.897292683E+02, 6.202291589E-01, 2.209509551E+05
        48, 6.499999762E-01, 0.000000000E+00, 6.187020717E+04, 7.650567641E-01, 1.917139756E+02, 6.265420674E-01, 2.210589136E+05
        49, 6.460000277E-01, 0.000000000E+00, 6.156352075E+04, 7.623331198E-01, 1.937762161E+02, 6.503453436E-01, 2.211722827E+05
        50, 6.420000196E-01, 0.000000000E+00, 6.121951853E+04, 7.592435088E-01, 1.960150839E+02, 7.139141420E-01, 2.212967426E+05
        51, 6.380000114E-01, 0.000000000E+00, 6.078558054E+04, 7.552708060E-01, 1.986869942E+02, 8.630164331E-01, 2.214471654E+05
        52, 6.340000033E-01, 0.000000000E+00, 6.005379500E+04, 7.483411421E-01, 2.027487566E+02, 1.186769226E+00, 2.216797779E+05
        53, 6.299999952E-01, 0.000000000E+00, 4.911054112E+04, 6.388834084E-01, 2.545755926E+02, 1.137299719E+00, 2.250596682E+05
        54, 6.259999871E-01, 0.000000000E+00, 1.514809648E+04, 3.017005934E-01, 5.017533831E+02, 3.082455811E+00, 2.517199622E+05
        55, 6.219999790E-01, 0.000000000E+00, 1.557229505E+04, 3.077435838E-01, 4.990033675E+02, 3.043525877E+00, 2.513274736E+05
        56, 6.180000305E-01, 0.000000000E+00, 1.601536957E+04, 3.139996085E-01, 4.961646768E+02, 2.983107774E+00, 2.509245747E+05
        57, 6.140000224E-01, 0.000000000E+00, 1.647183745E+04, 3.203933154E-01, 4.932813827E+02, 2.920872305E+00, 2.505176981E+05
        58, 6.100000143E-01, 0.000000000E+00, 1.694181728E+04, 3.269238804E-01, 4.903545123E+02, 2.857172100E+00, 2.501070980E+05
        59, 6.060000062E-01, 0.000000000E+00, 1.742550814E+04, 3.335914051E-01, 4.873843095E+02, 2.792105910E+00, 2.496929175E+05
        60, 6.019999981E-01, 0.000000000E+00, 1.792309771E+04, 3.403958181E-01, 4.843710466E+02, 2.725770595E+00, 2.492753046E+05
        61, 5.979999900E-01, 0.000000000E+00, 1.843476039E+04, 3.473368603E-01, 4.813150345E+02, 2.658257278E+00, 2.488544130E+05
        62, 5.939999819E-01, 0.000000000E+00, 1.896065427E+04, 3.544140537E-01, 4.782166342E+02, 2.589653345E+00, 2.484304040E+05
        63, 5.900000334E-01, 0.000000000E+00, 1.950091445E+04, 3.616266208E-01, 4.750762879E+02, 2.520069091E+00, 2.480034499E+05
        64, 5.860000253E-01, 0.000000000E+00, 2.005565133E+04, 3.689734760E-01, 4.718945204E+02, 2.449660503E+00, 2.475737342E+05
        65, 5.820000172E-01, 0.000000000E+00, 2.062497017E+04, 3.764534956E-01, 4.686718218E+02, 2.378554631E+00, 2.471414355E+05
        66, 5.780000091E-01, 0.000000000E+00, 2.120898842E+04, 3.840657460E-01, 4.654085509E+02, 2.306716276E+00, 2.467067141E+05
        67, 5.740000010E-01, 0.000000000E+00, 2.180772975E+04, 3.918081024E-01, 4.621055095E+02, 2.234368404E+00, 2.462697892E+05
        68, 5.699999928E-01, 0.000000000E+00, 2.242123526E+04, 3.996787324E-01, 4.587633259E+02, 2.161631824E+00, 2.458308555E+05
        69, 5.659999847E-01, 0.000000000E+00, 2.304952761E+04, 4.076756235E-01, 4.553826462E+02, 2.088625703E+00, 2.453901090E+05
        70, 5.619999766E-01, 0.000000000E+00, 2.369261095E+04, 4.157965910E-01, 4.519641325E+02, 2.015466621E+00, 2.449477465E+05
        71, 5.580000281E-01, 0.000000000E+00, 2.435047118E+04, 4.240392893E-01, 4.485084571E+02, 1.942266974E+00, 2.445039646E+05
        72, 5.540000200E-01, 0.000000000E+00, 2.502307593E+04, 4.324012184E-01, 4.450163000E+02, 1.869134415E+00, 2.440589596E+05
        73, 5.500000119E-01, 0.000000000E+00, 2.571037353E+04, 4.408797176E-01, 4.414883513E+02, 1.796172260E+00, 2.436129276E+05
        74, 5.460000038E-01, 0.000000000E+00, 2.641229073E+04, 4.494719452E-01, 4.379253193E+02, 1.723481152E+00, 2.431660649E+05
        75, 5.419999957E-01, 0.000000000E+00, 2.712873240E+04, 4.581748813E-01, 4.343279298E+02, 1.651163551E+00, 2.427185685E+05
        76, 5.379999876E-01, 0.000000000E+00, 2.785957865E+04, 4.669853011E-01, 4.306969371E+02, 1.579346602E+00, 2.422706369E+05
        77, 5.339999795E-01, 0.000000000E+00, 2.860468275E+04, 4.758997578E-01, 4.270331311E+02, 1.508242677E+00, 2.418224706E+05
        78, 5.300000310E-01, 0.000000000E+00, 2.936388030E+04, 4.849147003E-01, 4.233372901E+02, 1.438283245E+00, 2.413742668E+05
        79, 5.260000229E-01, 0.000000000E+00, 3.013702817E+04, 4.940269733E-01, 4.196100408E+02, 1.368029266E+00, 2.409262009E+05
        80, 5.220000148E-01, 0.000000000E+00, 3.092385344E+04, 5.032320359E-01, 4.158525614E+02, 1.298452605E+00, 2.404785134E+05
        81, 5.180000067E-01, 0.000000000E+00, 3.172408799E+04, 5.125254552E-01, 4.120658172E+02, 1.229599923E+00, 2.400314148E+05
        82, 5.139999986E-01, 0.000000000E+00, 3.253742169E+04, 5.219024429E-01, 4.082508648E+02, 1.161513611E+00, 2.395851230E+05
        83, 5.099999905E-01, 0.000000000E+00, 3.336349750E+04, 5.313578128E-01, 4.044088739E+02, 1.094233683E+00, 2.391398648E+05
        84, 5.059999824E-01, 0.000000000E+00, 3.420190633E+04, 5.408859363E-01, 4.005411475E+02, 1.027799048E+00, 2.386958781E+05
        85, 5.019999743E-01, 0.000000000E+00, 3.505218163E+04, 5.504806967E-01, 3.966491428E+02, 9.622488344E-01, 2.382534127E+05
        86, 4.979999959E-01, 0.000000000E+00, 3.591379377E+04, 5.601354418E-01, 3.927344942E+02, 8.976238699E-01, 2.378127326E+05
        87, 4.939999878E-01, 0.000000000E+00, 3.678614431E+04, 5.698429383E-01, 3.887990353E+02, 8.339682135E-01, 2.373741168E+05
        88, 4.900000095E-01, 0.000000000E+00, 3.766856160E+04, 5.795953406E-01, 3.848448172E+02, 7.713286555E-01, 2.369378605E+05
        89, 4.860000014E-01, 0.000000000E+00, 3.856029351E+04, 5.893841305E-01, 3.808741383E+02, 7.097573434E-01, 2.365042769E+05
        90, 4.819999933E-01, 0.000000000E+00, 3.946050284E+04, 5.992000864E-01, 3.768895653E+02, 6.493116346E-01, 2.360736976E+05
        91, 4.779999852E-01, 0.000000000E+00, 4.036826701E+04, 6.090333043E-01, 3.728939369E+02, 5.900532705E-01, 2.356464720E+05
        92, 4.740000069E-01, 0.000000000E+00, 4.128257487E+04, 6.188731798E-01, 3.688903807E+02, 5.320520053E-01, 2.352229668E+05
        93, 4.699999988E-01, 0.000000000E+00, 4.220232069E+04, 6.287083597E-01, 3.648823390E+02, 4.753901858E-01, 2.348035673E+05
        94, 4.659999907E-01, 0.000000000E+00, 4.312630669E+04, 6.385267865E-01, 3.608735634E+02, 4.201635483E-01, 2.343886750E+05
        95, 4.619999826E-01, 0.000000000E+00, 4.405325280E+04, 6.483158170E-01, 3.568680816E+02, 3.664809940E-01, 2.339787022E+05
        96, 4.580000043E-01, 0.000000000E+00, 4.498181776E+04, 6.580624547E-01, 3.528701172E+02, 3.144630431E-01, 2.335740628E+05
        97, 4.539999962E-01, 0.000000000E+00, 4.591063989E+04, 6.677537775E-01, 3.488839300E+02, 2.642376480E-01, 2.331751547E+05
        98, 4.499999881E-01, 0.000000000E+00, 4.683841412E+04, 6.773777257E-01, 3.449135060E+02, 2.159302099E-01, 2.327823299E+05
        99, 4.460000098E-01, 0.000000000E+00, 4.776403861E+04, 6.869245798E-01, 3.409619563E+02, 1.696401614E-01, 2.323958372E+05
       100, 4.420000017E-01, 0.000000000E+00, 4.868690362E+04, 6.963898500E-01, 3.370303204E+02, 1.253857094E-01, 2.320157127E+05
       101, 4.379999936E-01, 0.000000000E+00, 4.960748579E+04, 7.057801944E-01, 3.331150910E+02, 8.295752184E-02, 2.316415561E+05
       102, 4.339999855E-01, 0.000000000E+00, 5.052869000E+04, 7.151267248E-01, 3.292025732E+02, 4.163395525E-02, 2.312720265E+05
       103, 4.300000072E-01, 0.000000000E+00, 5.145942321E+04, 7.245204714E-01, 3.252538831E+02,-3.971613762E-04, 2.309035076E+05
       104, 4.259999990E-01, 0.000000000E+00, 5.242893148E+04, 7.342549613E-01, 3.211447898E+02,-4.601649021E-02, 2.305247409E+05
       105, 4.219999909E-01, 0.000000000E+00, 5.369103134E+04, 7.468645595E-01, 3.158127197E+02,-6.846701424E-02, 2.300404217E+05
       106, 4.180188477E-01, 0.000000000E+00, 5.495069533E+04, 7.594213971E-01, 3.105501334E+02,-1.128347466E-01, 2.295703654E+05
       107, 4.140565991E-01, 0.000000000E+00, 5.599550219E+04, 7.697653761E-01, 3.061728583E+02,-1.475773845E-01, 2.291854031E+05
       108, 4.100943208E-01, 0.000000000E+00, 5.697628439E+04, 7.794299338E-01, 3.020644255E+02,-1.798359841E-01, 2.288290561E+05
       109, 4.061320722E-01, 0.000000000E+00, 5.792046022E+04, 7.886896747E-01, 2.981045795E+02,-2.098387621E-01, 2.284901531E+05
       110, 4.021697938E-01, 0.000000000E+00, 5.883837236E+04, 7.976507703E-01, 2.942484177E+02,-2.378920178E-01, 2.281644221E+05
       111, 3.982075453E-01, 0.000000000E+00, 5.973511624E+04, 8.063667866E-01, 2.904735245E+02,-2.642332005E-01, 2.278496638E+05
       112, 3.942452669E-01, 0.000000000E+00, 6.061352440E+04, 8.148684176E-01, 2.867670882E+02,-2.890207558E-01, 2.275445680E+05
       113, 3.902830184E-01, 0.000000000E+00, 6.147525061E+04, 8.231743938E-01, 2.831213025E+02,-3.123581543E-01, 2.272482870E+05
       114, 3.863207400E-01, 0.000000000E+00, 6.232127369E+04, 8.312965824E-01, 2.795312567E+02,-3.343173266E-01, 2.269602403E+05
       115, 3.823584914E-01, 0.000000000E+00, 6.315216967E+04, 8.392427440E-01, 2.759938055E+02,-3.549543370E-01, 2.266800090E+05
       116, 3.783962131E-01, 0.000000000E+00, 6.396827139E+04, 8.470181452E-01, 2.725069048E+02,-3.743183421E-01, 2.264072750E+05
       117, 3.744339645E-01, 0.000000000E+00, 6.476976643E+04, 8.546265421E-01, 2.690692037E+02,-3.924561875E-01, 2.261417839E+05
       118, 3.704716861E-01, 0.000000000E+00, 6.555675860E+04, 8.620707947E-01, 2.656797856E+02,-4.094144675E-01, 2.258833214E+05
       119, 3.665094376E-01, 0.000000000E+00, 6.632930683E+04, 8.693532522E-01, 2.623380012E+02,-4.252401796E-01, 2.256316989E+05
       120, 3.625471592E-01, 0.000000000E+00, 6.708744974E+04, 8.764759941E-01, 2.590433621E+02,-4.399806266E-01, 2.253867442E+05
       121, 3.585849106E-01, 0.000000000E+00, 6.783122072E+04, 8.834409778E-01, 2.557954724E+02,-4.536829374E-01, 2.251482954E+05
       122, 3.546226323E-01, 0.000000000E+00, 6.856065675E+04, 8.902501244E-01, 2.525939863E+02,-4.663934293E-01, 2.249161978E+05
       123, 3.506603837E-01, 0.000000000E+00, 6.927580316E+04, 8.969053645E-01, 2.494385833E+02,-4.781569606E-01, 2.246903013E+05
       124, 3.466981053E-01, 0.000000000E+00, 6.997671580E+04, 9.034086596E-01, 2.463289543E+02,-4.890163852E-01, 2.244704600E+05
       125, 3.427358568E-01, 0.000000000E+00, 7.066346245E+04, 9.097620176E-01, 2.432647923E+02,-4.990121770E-01, 2.242565306E+05
       126, 3.387735784E-01, 0.000000000E+00, 7.133612262E+04, 9.159674942E-01, 2.402457925E+02,-5.081832129E-01, 2.240483731E+05
       127, 3.348113000E-01, 0.000000000E+00, 7.199478683E+04, 9.220271877E-01, 2.372716517E+02,-5.165670940E-01, 2.238458504E+05
       128, 3.308490515E-01, 0.000000000E+00, 7.263955340E+04, 9.279432064E-01, 2.343420739E+02,-5.241979126E-01, 2.236488284E+05
       129, 3.268867731E-01, 0.000000000E+00, 7.327052714E+04, 9.337176593E-01, 2.314567743E+02,-5.311070333E-01, 2.234571767E+05
       130, 3.229245245E-01, 0.000000000E+00, 7.388782361E+04, 9.393527035E-01, 2.286154647E+02,-5.373263387E-01, 2.232707672E+05
       131, 3.189622462E-01, 0.000000000E+00, 7.449156263E+04, 9.448504759E-01, 2.258178678E+02,-5.428824446E-01, 2.230894751E+05
       132, 3.149999976E-01, 0.000000000E+00, 7.508186284E+04, 9.502130445E-01, 2.230637377E+02,-5.477967336E-01, 2.229131800E+05
       133, 3.110377192E-01, 0.000000000E+00, 7.565885613E+04, 9.554425644E-01, 2.203528197E+02,-5.520974649E-01, 2.227417637E+05
       134, 3.070754707E-01, 0.000000000E+00, 7.622267664E+04, 9.605411547E-01, 2.176848679E+02,-5.558062564E-01, 2.225751105E+05
       135, 3.031131923E-01, 0.000000000E+00, 7.677346317E+04, 9.655109327E-01, 2.150596451E+02,-5.589442239E-01, 2.224131078E+05
       136, 2.991509438E-01, 0.000000000E+00, 7.731135987E+04, 9.703540224E-01, 2.124769178E+02,-5.615320902E-01, 2.222556456E+05
       137, 2.951886654E-01, 0.000000000E+00, 7.783651652E+04, 9.750725582E-01, 2.099364520E+02,-5.635895285E-01, 2.221026159E+05
       138, 2.912264168E-01, 0.000000000E+00, 7.834907300E+04, 9.796685260E-01, 2.074380581E+02,-5.651252130E-01, 2.219539156E+05
       139, 2.872641385E-01, 0.000000000E+00, 7.884919021E+04, 9.841440986E-01, 2.049815156E+02,-5.661668294E-01, 2.218094420E+05
       140, 2.833018899E-01, 0.000000000E+00, 7.933702751E+04, 9.885013777E-01, 2.025666030E+02,-5.667295556E-01, 2.216690941E+05
       141, 2.793396115E-01, 0.000000000E+00, 7.981274758E+04, 9.927424617E-01, 2.001931030E+02,-5.668290405E-01, 2.215327737E+05
       142, 2.753773630E-01, 0.000000000E+00, 8.027651637E+04, 9.968694455E-01, 1.978607989E+02,-5.664807415E-01, 2.214003844E+05
       143, 2.714150846E-01, 0.000000000E+00, 8.072850298E+04, 1.000884420E+00, 1.955694732E+02,-5.656997220E-01, 2.212718318E+05
       144, 2.674528360E-01, 0.000000000E+00, 8.116887932E+04, 1.004789471E+00, 1.933189067E+02,-5.645005830E-01, 2.211470236E+05
       145, 2.634905577E-01, 0.000000000E+00, 8.159781981E+04, 1.008586677E+00, 1.911088784E+02,-5.628974416E-01, 2.210258692E+05
       146, 2.595283091E-01, 0.000000000E+00, 8.201550102E+04, 1.012278106E+00, 1.889391648E+02,-5.609038952E-01, 2.209082799E+05
       147, 2.555660307E-01, 0.000000000E+00, 8.242210129E+04, 1.015865815E+00, 1.868095405E+02,-5.585329937E-01, 2.207941689E+05
       148, 2.516037524E-01, 0.000000000E+00, 8.281780028E+04, 1.019351847E+00, 1.847197785E+02,-5.557971979E-01, 2.206834511E+05
       149, 2.476415038E-01, 0.000000000E+00, 8.320277850E+04, 1.022738227E+00, 1.826696506E+02,-5.527083218E-01, 2.205760435E+05
       150, 2.436792403E-01, 0.000000000E+00, 8.357721681E+04, 1.026026958E+00, 1.806589285E+02,-5.492774712E-01, 2.204718646E+05
       151, 2.397169769E-01, 0.000000000E+00, 8.394129590E+04, 1.029220019E+00, 1.786873854E+02,-5.455150365E-01, 2.203708352E+05
       152, 2.357547134E-01, 0.000000000E+00, 8.429519581E+04, 1.032319361E+00, 1.767547963E+02,-5.414309528E-01, 2.202728779E+05
       153, 2.317924500E-01, 0.000000000E+00, 8.463909560E+04, 1.035326905E+00, 1.748609397E+02,-5.370360100E-01, 2.201779171E+05
       154, 2.278301865E-01, 0.000000000E+00, 8.497316837E+04, 1.038244491E+00, 1.730056112E+02,-5.323469918E-01, 2.200858801E+05
       155, 2.238679230E-01, 0.000000000E+00, 8.529750115E+04, 1.041073050E+00, 1.711888572E+02,-5.274038710E-01, 2.199967079E+05
       156, 2.199056596E-01, 0.000000000E+00, 8.561100850E+04, 1.043801322E+00, 1.694141777E+02,-5.222779768E-01, 2.199105098E+05
       157, 2.159433961E-01, 0.000000000E+00, 8.591107002E+04, 1.046397845E+00, 1.676826536E+02,-5.149430001E-01, 2.198272731E+05
       158, 2.119811326E-01, 0.000000000E+00, 8.619918934E+04, 1.048880525E+00, 1.659938610E+02,-5.063422936E-01, 2.197469142E+05
       159, 2.080188692E-01, 0.000000000E+00, 8.647819517E+04, 1.051284016E+00, 1.643485605E+02,-4.986992242E-01, 2.196694071E+05
       160, 2.040566057E-01, 0.000000000E+00, 8.674891015E+04, 1.053615588E+00, 1.627426959E+02,-4.919072729E-01, 2.195945024E+05
       161, 2.000943422E-01, 0.000000000E+00, 8.701165420E+04, 1.055877289E+00, 1.611736229E+02,-4.854442825E-01, 2.195220242E+05
       162, 1.961320788E-01, 0.000000000E+00, 8.726666903E+04, 1.058070941E+00, 1.596398717E+02,-4.790582811E-01, 2.194518563E+05
       163, 1.921698153E-01, 0.000000000E+00, 8.751415470E+04, 1.060198214E+00, 1.581405540E+02,-4.726265005E-01, 2.193839121E+05
       164, 1.882075518E-01, 0.000000000E+00, 8.775428765E+04, 1.062260671E+00, 1.566750769E+02,-4.660886898E-01, 2.193181211E+05
       165, 1.842452884E-01, 0.000000000E+00, 8.798723148E+04, 1.064259809E+00, 1.552429988E+02,-4.594151737E-01, 2.192544212E+05
       166, 1.802830249E-01, 0.000000000E+00, 8.821312124E+04, 1.066196861E+00, 1.538440191E+02,-4.525713414E-01, 2.191927582E+05
       167, 1.763207614E-01, 0.000000000E+00, 8.843210307E+04, 1.068073213E+00, 1.524778728E+02,-4.455640840E-01, 2.191330812E+05
       168, 1.723584831E-01, 0.000000000E+00, 8.864430949E+04, 1.069890108E+00, 1.511443281E+02,-4.383852399E-01, 2.190753416E+05
       169, 1.683962196E-01, 0.000000000E+00, 8.884986643E+04, 1.071648726E+00, 1.498431911E+02,-4.310297821E-01, 2.190194940E+05
       170, 1.644339561E-01, 0.000000000E+00, 8.904889396E+04, 1.073350197E+00, 1.485742985E+02,-4.234943293E-01, 2.189654955E+05
       171, 1.604716927E-01, 0.000000000E+00, 8.924150679E+04, 1.074995601E+00, 1.473375121E+02,-4.157764575E-01, 2.189133051E+05
       172, 1.565094292E-01, 0.000000000E+00, 8.942781469E+04, 1.076585967E+00, 1.461327159E+02,-4.078743914E-01, 2.188628841E+05
       173, 1.525471658E-01, 0.000000000E+00, 8.960792283E+04, 1.078122284E+00, 1.449598135E+02,-3.997868910E-01, 2.188141955E+05
       174, 1.485849023E-01, 0.000000000E+00, 8.978193210E+04, 1.079605499E+00, 1.438187263E+02,-3.915132384E-01, 2.187672042E+05
       175, 1.446226388E-01, 0.000000000E+00, 8.994993943E+04, 1.081036521E+00, 1.427093905E+02,-3.830532663E-01, 2.187218764E+05
       176, 1.406603754E-01, 0.000000000E+00, 9.011203815E+04, 1.082416222E+00, 1.416317560E+02,-3.744074250E-01, 2.186781799E+05
       177, 1.366981119E-01, 0.000000000E+00, 9.026831817E+04, 1.083745444E+00, 1.405857835E+02,-3.655769229E-01, 2.186360840E+05
       178, 1.327358484E-01, 0.000000000E+00, 9.041886612E+04, 1.085024994E+00, 1.395714431E+02,-3.565635937E-01, 2.185955592E+05
       179, 1.287735850E-01, 0.000000000E+00, 9.056376533E+04, 1.086255647E+00, 1.385887102E+02,-3.473687769E-01, 2.185565770E+05
       180, 1.248113140E-01, 0.000000000E+00, 9.070309669E+04, 1.087438153E+00, 1.376375646E+02,-3.379945642E-01, 2.185191100E+05
       181, 1.208490580E-01, 0.000000000E+00, 9.083693914E+04, 1.088573242E+00, 1.367179881E+02,-3.284442058E-01, 2.184831319E+05
       182, 1.168867946E-01, 0.000000000E+00, 9.096536999E+04, 1.089661629E+00, 1.358299619E+02,-3.187220672E-01, 2.184486171E+05
       183, 1.129245311E-01, 0.000000000E+00, 9.108846512E+04, 1.090704013E+00, 1.349734644E+02,-3.088335636E-01, 2.184155408E+05
       184, 1.089622676E-01, 0.000000000E+00, 9.120629923E+04, 1.091701082E+00, 1.341484690E+02,-2.987851053E-01, 2.183838788E+05
       185, 1.049999967E-01, 0.000000000E+00, 9.131894601E+04, 1.092653512E+00, 1.333549420E+02,-2.885840288E-01, 2.183536076E+05
       186, 1.010377333E-01, 0.000000000E+00, 9.142647827E+04, 1.093561970E+00, 1.325928410E+02,-2.782385154E-01, 2.183247043E+05
       187, 9.707546979E-02, 0.000000000E+00, 9.152896807E+04, 1.094427114E+00, 1.318621138E+02,-2.677575261E-01, 2.182971465E+05
       188, 9.311320633E-02, 0.000000000E+00, 9.162648679E+04, 1.095249593E+00, 1.311626966E+02,-2.571506700E-01, 2.182709120E+05
       189, 8.915094286E-02, 0.000000000E+00, 9.171910509E+04, 1.096030049E+00, 1.304945137E+02,-2.464280833E-01, 2.182459795E+05
       190, 8.518867940E-02, 0.000000000E+00, 9.180689296E+04, 1.096769115E+00, 1.298574767E+02,-2.356002969E-01, 2.182223276E+05
